CUSTOMER_ID,AGE,GENDER,INCOME_BRACKET,EMPLOYMENT_STATUS,CITY,CREDIT_SCORE,LOAN_HISTORY,CREDIT_UTILIZATION,SAVINGS_ACCOUNT,CREDIT_CARD,LOAN_TYPE,LOAN_AMOUNT,INSURANCE,FD_INVESTMENT,NET_BANKING_USAGE,MOBILE_APP_USAGE,COMPLAINTS_RAISED,RESPONSE_TO_OFFERS,CHURN_FLAG,AVG_MONTHLY_INCOME,AVG_MONTHLY_EXPENSE,AVG_RETAIL_SPEND,AVG_TRAVEL_SPEND,AVG_BILLS_SPEND,DELINQUENCY_COUNT_12M,TOTAL_OVERDUE_DAYS_12M,OVER_BUDGET_RATIO,DEFAULT_FLAG,CREDITSCORE_BAND
CUST0750,38,Male,6-10 LPA,Salaried,Kolkata,648,6+ Loans,19.76,1,1,,0,1,0,5,16,0,Ignored,0,74387.2175,52998.48083333,18124.70333333,9304.33083333,25569.4475,2,30,0.0,1,580-650
CUST0751,25,Male,<3 LPA,Salaried,Pune,669,1-2 Loans,18.51,1,1,,0,0,0,11,32,0,Clicked,1,19573.14416667,13778.18666667,4973.99,2089.62916667,6714.57333333,0,0,0.0,0,650-700
CUST0752,67,Female,15-25 LPA,Salaried,Chennai,628,1-2 Loans,56.26,1,0,,0,1,0,14,24,0,Accepted,0,202507.5625,158830.6025,58035.56083333,20768.01416667,80027.02583333,2,15,0.0,0,580-650
CUST0753,45,Male,3-6 LPA,Student,Pune,605,3-5 Loans,66.16,1,1,Auto Loan,1219628,0,0,12,22,2,Ignored,0,20123.8125,16242.63416667,5037.77083333,2610.1725,8594.69166667,4,40,0.0,0,580-650
CUST0754,22,Male,3-6 LPA,Salaried,Bengaluru,690,3-5 Loans,24.84,1,0,Auto Loan,798194,0,0,6,22,2,Accepted,1,50416.54583333,34667.94,9745.605,5137.00166667,19504.4425,2,40,0.0,1,650-700
CUST0755,30,Other,6-10 LPA,Salaried,Ahmedabad,669,3-5 Loans,56.49,1,1,,0,1,0,14,22,0,Accepted,0,60213.5225,46389.37083333,16363.82666667,6407.03916667,23435.99,0,0,0.0,0,650-700
CUST0756,50,Female,6-10 LPA,Salaried,Mumbai,653,3-5 Loans,40.82,1,1,,0,1,1680510,14,21,1,Ignored,0,63442.35333333,46967.65416667,17768.67333333,6008.855,23190.1275,1,10,0.0,0,650-700
CUST0757,65,Male,25+ LPA,Salaried,Bengaluru,684,No Loans,31.52,1,1,,0,1,0,9,26,0,Accepted,0,246966.79833333,173712.25833333,51919.145,28058.14916667,93734.96583333,0,0,0.0,0,650-700
CUST0758,25,Female,6-10 LPA,Self-Employed,Pune,588,6+ Loans,3.0,1,1,Auto Loan,295290,1,0,9,22,1,Ignored,0,57068.11833333,40816.51333333,13446.91083333,6819.85333333,20549.74916667,2,60,0.0,0,580-650
CUST0759,53,Male,<3 LPA,Self-Employed,Chennai,695,No Loans,13.63,1,0,,0,0,0,6,33,0,Accepted,0,18155.52916667,12476.465,4185.875,1623.28666667,6667.30333333,0,0,0.0,0,650-700
CUST0760,21,Female,6-10 LPA,Self-Employed,Hyderabad,655,1-2 Loans,20.27,1,0,Home Loan,8161242,0,501932,8,17,0,Ignored,1,70649.3375,48277.31333333,16743.34833333,4632.7,26901.26416667,0,0,0.0,0,650-700
CUST0761,38,Male,3-6 LPA,Salaried,Pune,694,1-2 Loans,20.4,1,1,Home Loan,2573773,0,1983140,10,29,1,Clicked,0,47665.52333333,33112.725,11236.76416667,5191.13916667,16684.8225,0,0,0.0,0,650-700
CUST0762,52,Male,<3 LPA,Self-Employed,Delhi,703,1-2 Loans,51.62,1,1,,0,0,0,6,16,0,Clicked,0,27108.77666667,19106.22666667,6682.39166667,2319.04333333,10104.79166667,1,5,0.0,0,700-750
CUST0763,67,Male,25+ LPA,Self-Employed,Pune,747,No Loans,11.0,1,1,Personal Loan,629167,0,0,7,15,0,Ignored,1,260812.275,169972.88583333,59506.5275,28381.57833333,82084.78,0,0,0.0,0,700-750
CUST0764,69,Female,10-15 LPA,Student,Delhi,686,3-5 Loans,52.01,1,1,Personal Loan,427005,0,0,9,27,2,Clicked,0,61541.72416667,46557.05083333,14461.93666667,7443.84,24597.50083333,0,0,0.0,0,650-700
CUST0765,31,Female,25+ LPA,Salaried,Hyderabad,744,1-2 Loans,25.67,1,1,Personal Loan,61499,0,0,10,21,1,Ignored,0,245974.7975,165487.14916667,52735.04583333,31348.49666667,81003.9425,2,25,0.0,0,700-750
CUST0766,41,Male,6-10 LPA,Salaried,Pune,660,1-2 Loans,32.58,1,1,Auto Loan,226660,1,808061,6,27,2,Ignored,0,63397.17833333,42115.91666667,14414.23333333,5864.67833333,21837.00666667,1,5,0.0,0,650-700
CUST0767,46,Male,6-10 LPA,Self-Employed,Mumbai,663,3-5 Loans,7.53,1,1,,0,0,0,6,19,1,Ignored,0,90382.61416667,61606.465,21329.07333333,9164.135,31113.25916667,0,0,0.0,1,650-700
CUST0768,45,Female,3-6 LPA,Self-Employed,Mumbai,674,1-2 Loans,13.25,1,1,,0,0,0,5,24,1,Ignored,1,28807.38583333,19214.59,7225.47333333,3942.16166667,8046.955,2,30,0.0,0,650-700
CUST0769,42,Male,3-6 LPA,Salaried,Bengaluru,726,No Loans,29.57,1,1,,0,1,0,10,26,0,Ignored,1,36196.95583333,24530.0025,8989.45,4527.50083333,11006.84333333,1,15,0.0,0,700-750
CUST0770,47,Male,15-25 LPA,Salaried,Hyderabad,717,No Loans,25.21,1,0,Home Loan,4849947,0,0,13,14,0,Ignored,0,159290.455,105223.46,34533.7325,15517.90583333,55171.82166667,1,30,0.0,0,700-750
CUST0771,69,Other,3-6 LPA,Salaried,Ahmedabad,688,6+ Loans,23.67,1,1,Home Loan,3531646,1,0,7,23,0,Ignored,0,37203.15,26906.19,9241.8375,4079.2275,13585.12416667,2,20,0.0,0,650-700
CUST0772,33,Male,15-25 LPA,Student,Mumbai,606,No Loans,9.76,1,0,,0,0,0,11,19,0,Ignored,1,87057.2675,61801.25166667,16589.14333333,9791.6375,35420.46666667,0,0,0.0,0,580-650
CUST0773,53,Female,10-15 LPA,Salaried,Pune,716,1-2 Loans,45.19,1,0,Home Loan,4436359,0,0,10,20,0,Accepted,0,121100.15666667,86078.71333333,32482.13916667,10770.84166667,42825.7325,4,155,0.0,0,700-750
CUST0774,54,Other,3-6 LPA,Student,Hyderabad,628,1-2 Loans,3.53,1,0,Personal Loan,923607,0,0,10,21,0,Ignored,0,22801.25416667,16085.3025,5876.02,2622.66583333,7586.61333333,2,15,0.0,0,580-650
CUST0775,61,Male,6-10 LPA,Salaried,Chennai,625,1-2 Loans,56.67,1,1,,0,1,280870,9,19,1,Accepted,0,76068.11833333,58171.79,22625.57,8354.21,27192.01,2,45,0.0,0,580-650
CUST0776,55,Male,10-15 LPA,Student,Delhi,611,No Loans,40.53,1,1,,0,0,0,4,28,0,Accepted,0,55610.49083333,42433.52916667,15311.4975,6776.87166667,20345.16083333,2,70,0.0,0,580-650
CUST0777,21,Male,3-6 LPA,Unemployed,Pune,675,1-2 Loans,16.63,1,1,,0,1,0,11,23,0,Clicked,0,14589.6625,10226.52416667,3539.7675,1253.82916667,5432.92583333,1,10,0.0,0,650-700
CUST0778,41,Female,15-25 LPA,Salaried,Delhi,752,1-2 Loans,31.11,1,1,,0,1,0,14,25,0,Accepted,0,126242.76666667,87275.4175,30514.33083333,14772.19083333,41988.89583333,2,25,0.0,0,750+
CUST0779,68,Female,6-10 LPA,Student,Delhi,622,6+ Loans,61.08,1,0,,0,0,0,9,18,1,Accepted,0,30457.37166667,23936.515,9410.4725,4092.62833333,10433.41416667,1,10,0.0,0,580-650
CUST0780,26,Female,3-6 LPA,Salaried,Ahmedabad,780,No Loans,37.04,1,1,Personal Loan,214701,1,0,15,18,2,Clicked,0,26049.85583333,17916.8075,6765.76583333,3473.82166667,7677.2175,2,45,0.0,0,750+
CUST0781,48,Male,6-10 LPA,Student,Hyderabad,734,1-2 Loans,26.22,1,0,Home Loan,3599431,0,496837,15,23,1,Accepted,0,33843.47833333,22864.77666667,7748.4075,2343.00666667,12773.36,2,45,0.0,0,700-750
CUST0782,37,Female,25+ LPA,Self-Employed,Hyderabad,592,1-2 Loans,65.4,1,1,,0,1,0,8,15,0,Ignored,0,259524.7975,202421.53333333,70087.9825,30085.61083333,102247.94083333,3,30,0.0,0,580-650
CUST0783,25,Female,3-6 LPA,Salaried,Bengaluru,657,1-2 Loans,52.16,1,0,,0,0,1525242,15,22,0,Clicked,0,25978.43833333,18709.02583333,6160.7325,2598.425,9949.86666667,1,5,0.0,0,650-700
CUST0784,51,Female,15-25 LPA,Self-Employed,Delhi,617,3-5 Loans,34.43,1,0,,0,0,1590949,9,21,0,Ignored,0,210683.49083333,155325.55083333,55851.77916667,18884.56166667,80589.21,1,5,0.0,0,580-650
CUST0785,25,Female,3-6 LPA,Retired,Bengaluru,719,No Loans,21.99,1,1,Personal Loan,754974,0,1248072,12,16,1,Ignored,0,28226.83916667,18476.34333333,6231.295,2462.68583333,9782.36333333,1,10,0.0,0,700-750
CUST0786,58,Female,10-15 LPA,Salaried,Ahmedabad,620,No Loans,5.33,1,1,Personal Loan,746276,0,0,12,23,0,Ignored,0,119369.27083333,84317.91416667,33093.1125,10333.43166667,40891.36916667,0,0,0.0,0,580-650
CUST0787,23,Female,10-15 LPA,Self-Employed,Delhi,582,3-5 Loans,18.54,1,1,Home Loan,4861583,0,1743770,5,13,0,Ignored,0,100003.68916667,74463.325,28962.06833333,11067.7475,34433.50916667,3,115,0.0,0,580-650
CUST0788,43,Female,3-6 LPA,Self-Employed,Bengaluru,660,1-2 Loans,11.31,1,1,Personal Loan,586815,0,1405162,13,28,0,Accepted,0,43364.53083333,29498.275,8955.59416667,3977.8125,16564.86833333,3,90,0.0,0,650-700
CUST0789,57,Male,3-6 LPA,Unemployed,Bengaluru,750,1-2 Loans,8.6,1,1,,0,1,549165,16,27,0,Ignored,0,11818.5075,7752.67,2920.96416667,1179.9025,3651.805,1,45,0.0,0,750+
CUST0790,57,Male,10-15 LPA,Salaried,Chennai,668,No Loans,22.49,1,1,Personal Loan,310451,1,0,10,25,1,Accepted,0,103262.58666667,73033.65,23837.5475,11993.23833333,37283.0125,3,40,0.0,0,650-700
CUST0791,30,Female,6-10 LPA,Salaried,Bengaluru,703,No Loans,40.95,1,0,Home Loan,7218189,0,0,3,20,1,Accepted,0,72588.65666667,50538.1425,16079.875,7980.23666667,26478.03,1,30,0.0,0,700-750
CUST0792,30,Male,10-15 LPA,Salaried,Hyderabad,706,No Loans,13.7,1,0,,0,1,0,9,14,1,Accepted,0,124279.64833333,86114.5275,30959.63583333,11884.92083333,43269.97333333,0,0,0.0,0,700-750
CUST0793,39,Female,<3 LPA,Self-Employed,Bengaluru,589,No Loans,25.39,1,0,,0,0,1957058,9,24,0,Ignored,0,16723.23583333,12743.97333333,4026.18416667,1732.68333333,6985.10583333,2,35,0.0,0,580-650
CUST0794,37,Other,15-25 LPA,Salaried,Delhi,626,1-2 Loans,35.29,1,0,Personal Loan,272295,0,0,15,24,0,Ignored,0,174130.065,128064.83,45951.195,19939.985,62173.65166667,3,65,0.0,0,580-650
CUST0795,41,Female,10-15 LPA,Student,Bengaluru,680,3-5 Loans,37.51,1,0,Personal Loan,280225,1,0,10,21,1,Ignored,0,56102.16583333,38471.51666667,14033.03916667,5662.6975,18775.77916667,2,35,0.0,1,650-700
CUST0796,34,Male,15-25 LPA,Salaried,Mumbai,646,1-2 Loans,11.49,1,0,Home Loan,9413494,1,0,5,17,2,Ignored,0,140290.96333333,98037.805,34660.01666667,13213.74333333,50164.04416667,1,45,0.0,0,580-650
CUST0797,29,Male,<3 LPA,Self-Employed,Kolkata,782,1-2 Loans,43.66,1,1,,0,1,497204,5,14,1,Ignored,0,25395.42,18227.35416667,6631.965,2703.99416667,8901.66666667,1,15,0.0,0,750+
CUST0798,66,Male,6-10 LPA,Salaried,Delhi,606,No Loans,45.31,1,0,,0,1,318112,12,21,0,Clicked,0,52673.33583333,39255.48166667,15265.40083333,5393.67166667,18596.41,2,30,0.0,0,580-650
CUST0799,21,Female,6-10 LPA,Salaried,Mumbai,625,1-2 Loans,41.08,1,1,,0,0,0,12,17,0,Ignored,0,67158.94083333,49609.0725,18194.1275,9120.85833333,22294.085,0,0,0.0,0,580-650
CUST0800,65,Female,3-6 LPA,Salaried,Ahmedabad,697,No Loans,21.37,1,0,,0,0,0,5,16,1,Ignored,0,32173.92916667,21341.84333333,6875.68583333,3938.2,10527.95666667,2,25,0.0,0,650-700
CUST0801,33,Female,6-10 LPA,Salaried,Delhi,642,6+ Loans,52.06,1,1,Personal Loan,782156,1,0,7,21,0,Clicked,0,85028.94083333,61609.53833333,22163.37166667,8881.00333333,30565.16083333,2,20,0.0,0,580-650
CUST0802,24,Male,<3 LPA,Self-Employed,Hyderabad,506,3-5 Loans,10.83,1,1,Personal Loan,961136,1,0,4,20,0,Clicked,0,23971.09333333,18938.37333333,6094.15,2441.48333333,10402.74,0,0,0.083333,0,<580
CUST0803,21,Female,10-15 LPA,Student,Kolkata,796,6+ Loans,49.84,1,0,,0,0,0,6,15,0,Accepted,0,57569.03416667,39763.35833333,12551.16583333,5201.07666667,22011.11583333,1,15,0.0,0,750+
CUST0804,69,Female,6-10 LPA,Self-Employed,Kolkata,615,3-5 Loans,4.63,1,0,,0,0,0,11,20,0,Accepted,0,73103.12416667,51441.515,21503.21166667,8366.93083333,21571.37166667,1,30,0.0,1,580-650
CUST0805,60,Male,<3 LPA,Retired,Hyderabad,713,1-2 Loans,53.55,1,1,Personal Loan,108499,1,0,13,20,0,Ignored,0,12884.58,9701.81666667,3364.99916667,1529.38166667,4807.43416667,1,20,0.0,0,700-750
CUST0806,52,Female,10-15 LPA,Student,Kolkata,604,1-2 Loans,7.02,1,0,Personal Loan,155740,0,1439839,4,18,1,Clicked,0,57625.56083333,41150.85666667,14255.35416667,5699.21,21169.47083333,0,0,0.0,0,580-650
CUST0807,54,Male,6-10 LPA,Self-Employed,Hyderabad,628,No Loans,13.26,1,0,Home Loan,3664745,0,1904403,17,16,0,Clicked,0,91830.63166667,66136.1,25265.89583333,9779.4275,31090.7775,2,135,0.0,0,580-650
CUST0808,48,Male,<3 LPA,Unemployed,Mumbai,582,1-2 Loans,25.67,1,1,,0,1,0,12,24,1,Accepted,0,8139.585,6241.9,2483.4475,669.5,3088.95166667,0,0,0.0,0,580-650
CUST0809,51,Female,25+ LPA,Self-Employed,Ahmedabad,635,6+ Loans,36.11,1,1,,0,0,1845335,9,17,0,Ignored,0,266474.2675,198246.675,62645.82416667,27139.56166667,108461.28916667,1,30,0.0,0,580-650
CUST0810,28,Male,25+ LPA,Salaried,Chennai,641,No Loans,16.82,1,1,,0,0,191127,17,18,0,Ignored,0,234338.16666667,164576.2025,58368.16666667,28404.48416667,77803.55333333,3,30,0.0,0,580-650
CUST0811,59,Female,6-10 LPA,Self-Employed,Delhi,672,3-5 Loans,7.78,1,0,Auto Loan,1645570,0,1736452,16,19,2,Ignored,0,78284.635,51001.53583333,19578.0975,6261.80666667,25161.63333333,3,130,0.0,0,650-700
CUST0812,46,Female,<3 LPA,Salaried,Hyderabad,657,1-2 Loans,3.31,1,1,,0,1,0,10,18,0,Accepted,0,16078.69583333,11399.2475,3990.44583333,1661.28833333,5747.51666667,0,0,0.0,1,650-700
CUST0813,54,Female,10-15 LPA,Self-Employed,Delhi,593,3-5 Loans,32.54,1,1,Personal Loan,464346,0,1340905,19,20,0,Ignored,0,119663.06666667,92401.26166667,34585.75833333,18356.14833333,39459.35416667,0,0,0.0,0,580-650
CUST0814,23,Male,6-10 LPA,Self-Employed,Ahmedabad,648,6+ Loans,25.46,1,1,Personal Loan,253767,0,0,14,15,0,Clicked,0,61586.64916667,44693.75666667,16016.265,8944.06916667,19733.4225,1,10,0.0,0,580-650
CUST0815,32,Female,3-6 LPA,Salaried,Mumbai,766,3-5 Loans,77.26,1,1,,0,1,0,15,25,2,Accepted,0,42343.1425,33033.41916667,11511.96333333,5111.18,16410.27666667,3,55,0.0,0,750+
CUST0816,21,Female,6-10 LPA,Salaried,Chennai,759,3-5 Loans,16.69,1,1,,0,0,0,10,19,0,Ignored,0,81917.4525,52367.37416667,16421.48333333,10730.72583333,25215.16583333,1,30,0.0,0,750+
CUST0817,64,Female,6-10 LPA,Student,Ahmedabad,707,1-2 Loans,43.69,1,1,Auto Loan,1450618,0,67172,10,23,0,Ignored,0,24526.08916667,16828.3975,5713.16666667,2223.2975,8891.93333333,2,120,0.0,0,700-750
CUST0818,25,Male,6-10 LPA,Self-Employed,Mumbai,719,3-5 Loans,16.52,1,1,,0,1,1742012,9,6,2,Clicked,0,72441.76666667,49036.2975,14834.72333333,7231.49416667,26970.08083333,0,0,0.0,0,700-750
CUST0819,50,Male,6-10 LPA,Salaried,Kolkata,803,6+ Loans,10.98,1,0,,0,1,0,16,19,0,Accepted,0,78419.0875,49261.47,15902.95083333,6104.04833333,27254.4675,0,0,0.0,0,750+
CUST0820,50,Female,6-10 LPA,Self-Employed,Delhi,714,3-5 Loans,16.3,1,1,Home Loan,2502951,1,1311710,9,16,1,Ignored,0,73303.945,51780.7125,18205.79416667,7708.6625,25866.255,0,0,0.0,0,700-750
CUST0821,37,Male,15-25 LPA,Self-Employed,Pune,718,1-2 Loans,50.77,1,1,Home Loan,3554257,0,1884236,12,24,2,Ignored,0,168941.1675,117115.02416667,41642.27666667,21243.07083333,54229.67666667,1,90,0.0,0,700-750
CUST0822,68,Female,3-6 LPA,Salaried,Chennai,586,1-2 Loans,15.47,1,1,Personal Loan,103541,0,1016853,8,22,0,Ignored,0,35296.00583333,26156.93,9777.59666667,3703.295,12676.0375,2,15,0.0,0,580-650
CUST0823,67,Female,10-15 LPA,Retired,Kolkata,613,3-5 Loans,37.47,1,1,,0,0,0,9,15,0,Clicked,0,49414.19166667,38242.61583333,12930.89,6152.24916667,19159.47916667,3,25,0.0,0,580-650
CUST0824,43,Female,15-25 LPA,Self-Employed,Ahmedabad,678,1-2 Loans,25.38,1,1,Auto Loan,1755805,0,1697414,11,27,0,Ignored,1,138717.25,99119.69166667,36301.01333333,13047.59166667,49771.085,1,30,0.0,0,650-700
CUST0825,35,Female,6-10 LPA,Salaried,Chennai,631,3-5 Loans,9.73,1,1,Home Loan,4744601,0,1427875,10,23,1,Ignored,1,61865.74916667,43879.02333333,16438.35083333,6882.365,20558.3075,1,45,0.0,0,580-650
CUST0826,57,Female,6-10 LPA,Unemployed,Kolkata,620,1-2 Loans,18.41,1,0,Home Loan,5430256,0,0,14,20,1,Ignored,0,31921.875,23409.79916667,7650.65083333,2834.70083333,12924.44583333,1,10,0.0,0,580-650
CUST0827,41,Female,6-10 LPA,Student,Mumbai,627,No Loans,9.06,1,1,,0,0,0,9,16,1,Ignored,0,36303.21916667,26191.37416667,9575.39416667,3836.38333333,12779.5975,1,5,0.0,0,580-650
CUST0828,34,Female,6-10 LPA,Salaried,Hyderabad,594,1-2 Loans,9.37,1,0,Personal Loan,659715,0,0,9,16,0,Ignored,0,54588.5,40354.09,14268.895,6929.11916667,19156.0775,1,10,0.0,0,580-650
CUST0829,22,Female,15-25 LPA,Salaried,Delhi,632,1-2 Loans,8.11,1,0,,0,0,0,17,13,0,Ignored,0,175333.27333333,124830.05416667,45486.98083333,17388.74166667,61954.33333333,1,15,0.0,0,580-650
CUST0830,31,Male,6-10 LPA,Salaried,Bengaluru,700,No Loans,28.94,1,0,Auto Loan,1230634,1,190179,16,21,0,Clicked,0,56007.09916667,36059.09166667,11922.6475,5246.03166667,18890.41333333,1,15,0.0,0,700-750
CUST0831,59,Male,25+ LPA,Self-Employed,Bengaluru,787,No Loans,49.25,1,0,Personal Loan,871248,0,283891,5,12,0,Accepted,0,356413.62666667,261043.1275,81787.2925,40851.5975,138404.24,2,40,0.0,0,750+
CUST0832,58,Female,<3 LPA,Self-Employed,Mumbai,727,1-2 Loans,11.5,1,0,,0,1,0,15,16,1,Accepted,0,23991.89833333,15273.15083333,5531.30833333,2048.85333333,7692.99,0,0,0.0,0,700-750
CUST0833,54,Male,<3 LPA,Self-Employed,Ahmedabad,718,No Loans,36.63,1,1,Home Loan,8714345,0,1331577,5,21,0,Accepted,1,20552.41083333,14398.27666667,4122.81333333,2160.64166667,8095.6875,1,20,0.0,0,700-750
CUST0834,58,Male,6-10 LPA,Student,Delhi,582,1-2 Loans,8.17,1,1,Auto Loan,548420,0,0,7,16,0,Ignored,1,29710.28,22823.6775,7938.85,3751.15333333,11133.67416667,1,5,0.0,0,580-650
CUST0835,54,Male,3-6 LPA,Self-Employed,Ahmedabad,687,3-5 Loans,23.34,1,1,,0,0,0,13,27,1,Ignored,1,41941.31416667,27626.44833333,10314.18666667,4115.93333333,13196.32666667,3,55,0.0,0,650-700
CUST0836,38,Female,3-6 LPA,Salaried,Delhi,675,6+ Loans,30.36,1,1,,0,0,0,15,23,0,Ignored,0,39476.44916667,28264.43833333,10343.71083333,4071.68,13849.04833333,3,60,0.0,0,650-700
CUST0837,50,Female,3-6 LPA,Salaried,Mumbai,697,3-5 Loans,49.36,1,1,,0,0,579647,19,24,0,Accepted,0,32741.56583333,23380.60416667,8171.66666667,3116.54583333,12092.395,1,15,0.0,0,650-700
CUST0838,35,Female,3-6 LPA,Salaried,Delhi,658,6+ Loans,14.29,1,1,,0,0,0,9,39,0,Clicked,0,31075.63666667,21456.84916667,8575.86833333,2908.14833333,9972.8325,1,90,0.0,0,650-700
CUST0839,47,Female,<3 LPA,Salaried,Hyderabad,779,3-5 Loans,33.74,1,0,Personal Loan,369840,1,0,12,19,0,Ignored,1,20777.76833333,15044.065,4738.7,1872.13416667,8384.81,0,0,0.0,1,750+
CUST0840,54,Female,25+ LPA,Self-Employed,Ahmedabad,683,1-2 Loans,25.4,1,1,,0,0,1683908,12,23,0,Accepted,0,315348.635,233193.86333333,82340.10333333,44386.70333333,106467.05833333,2,65,0.0,0,650-700
CUST0841,58,Male,3-6 LPA,Student,Mumbai,689,3-5 Loans,18.52,1,1,Personal Loan,315362,1,0,15,19,0,Clicked,0,23407.66083333,16629.98666667,5711.54416667,2567.92333333,8350.51916667,0,0,0.0,1,650-700
CUST0842,53,Female,10-15 LPA,Salaried,Hyderabad,562,3-5 Loans,3.17,1,0,,0,0,0,13,13,0,Ignored,0,118992.5525,85790.96583333,30084.88833333,10720.195,44985.8825,3,25,0.0,0,<580
CUST0843,44,Male,10-15 LPA,Self-Employed,Delhi,673,1-2 Loans,9.95,1,1,Auto Loan,940565,0,1423760,8,24,0,Ignored,0,125522.18666667,90966.6875,34522.78666667,12731.52583333,43712.375,0,0,0.0,0,650-700
CUST0844,35,Female,25+ LPA,Self-Employed,Mumbai,748,No Loans,12.7,1,0,Home Loan,9207937,1,0,13,31,0,Ignored,0,389219.1675,251262.1425,89847.88666667,35388.68666667,126025.56833333,0,0,0.0,0,700-750
CUST0845,50,Female,<3 LPA,Salaried,Delhi,713,3-5 Loans,6.27,1,0,Personal Loan,495871,1,0,12,24,0,Ignored,0,24627.64333333,17436.71666667,6110.64333333,2327.23916667,8998.83333333,1,10,0.0,1,700-750
CUST0846,62,Male,15-25 LPA,Salaried,Ahmedabad,550,No Loans,31.8,1,1,Personal Loan,887835,1,0,17,15,1,Ignored,0,198676.07916667,151446.77166667,61127.06333333,22374.74,67944.96833333,1,15,0.0,0,<580
CUST0847,37,Male,6-10 LPA,Salaried,Mumbai,653,1-2 Loans,14.41,1,1,Home Loan,3094563,0,0,10,12,0,Ignored,0,71490.03666667,47779.87166667,16036.87666667,6130.04166667,25612.95,1,20,0.0,1,650-700
CUST0848,25,Male,6-10 LPA,Salaried,Delhi,783,No Loans,12.92,1,1,Personal Loan,685868,1,1096723,7,23,0,Clicked,1,54019.09,34651.11416667,12530.70416667,3941.5875,18178.82166667,1,20,0.0,0,750+
CUST0849,49,Male,6-10 LPA,Student,Ahmedabad,670,1-2 Loans,12.75,1,1,,0,0,1700373,9,17,0,Accepted,0,30876.7175,20521.42416667,6371.40583333,3725.82916667,10424.18583333,0,0,0.0,0,650-700
CUST0850,24,Male,15-25 LPA,Salaried,Hyderabad,699,1-2 Loans,4.25,1,0,,0,0,0,6,22,2,Clicked,0,140512.25583333,91648.065,32094.23916667,13114.95583333,46438.87,3,30,0.0,0,650-700
CUST0851,30,Female,3-6 LPA,Salaried,Pune,777,No Loans,30.77,1,0,,0,1,674277,13,24,2,Ignored,0,26302.88166667,17652.88166667,5807.4575,3390.46,8454.96333333,1,5,0.0,0,750+
CUST0852,37,Female,10-15 LPA,Salaried,Hyderabad,670,1-2 Loans,47.48,1,1,,0,0,646438,14,19,0,Ignored,0,93430.02583333,68395.9475,22741.71416667,8013.83416667,37471.3525,2,30,0.0,0,650-700
CUST0853,30,Female,6-10 LPA,Retired,Delhi,727,1-2 Loans,76.52,1,1,,0,0,0,13,18,0,Ignored,0,42311.84916667,31962.8125,10614.8475,5623.80666667,15724.15833333,1,20,0.083333,0,700-750
CUST0854,37,Female,10-15 LPA,Salaried,Mumbai,704,3-5 Loans,13.92,1,1,Personal Loan,900567,1,0,10,20,1,Ignored,0,87802.91083333,57821.5475,20484.63416667,9385.60083333,27951.31166667,1,5,0.0,0,700-750
CUST0855,40,Female,25+ LPA,Salaried,Bengaluru,717,3-5 Loans,37.33,1,0,,0,0,0,20,24,0,Ignored,0,280476.77333333,202007.625,63700.81416667,26338.5125,111968.29833333,1,10,0.0,0,700-750
CUST0856,44,Female,3-6 LPA,Salaried,Hyderabad,702,1-2 Loans,16.71,1,1,,0,0,0,7,21,1,Ignored,0,26259.0625,16417.22166667,5746.30666667,2364.97166667,8305.94166667,1,90,0.0,0,700-750
CUST0857,25,Male,25+ LPA,Salaried,Hyderabad,647,3-5 Loans,38.72,1,1,Personal Loan,120846,1,0,10,27,0,Ignored,0,308713.61416667,241405.885,93846.87083333,34918.68333333,112640.33,1,5,0.0,0,580-650
CUST0858,54,Female,<3 LPA,Salaried,Ahmedabad,653,1-2 Loans,20.76,1,1,Auto Loan,328578,0,0,18,19,0,Clicked,0,20797.81666667,14247.83916667,5366.71916667,2389.4175,6491.70166667,1,15,0.0,0,650-700
CUST0859,26,Male,<3 LPA,Self-Employed,Kolkata,628,1-2 Loans,24.42,1,1,,0,0,0,12,29,0,Ignored,0,18272.47166667,13276.50916667,3904.51,1449.8025,7922.19583333,1,30,0.0,0,580-650
CUST0860,22,Other,<3 LPA,Salaried,Bengaluru,581,No Loans,24.49,1,0,Home Loan,9142941,1,1992601,9,14,0,Accepted,0,17440.98166667,13913.35583333,4427.04,2109.25166667,7377.0625,2,75,0.0,0,580-650
CUST0861,33,Female,3-6 LPA,Salaried,Delhi,754,1-2 Loans,27.22,1,1,,0,0,801539,12,22,1,Accepted,0,44908.245,28166.85583333,9539.31333333,4003.615,14623.92666667,0,0,0.0,0,750+
CUST0862,63,Female,6-10 LPA,Unemployed,Pune,680,1-2 Loans,47.35,1,1,Personal Loan,449870,0,0,13,17,1,Clicked,1,31469.4275,23398.75,9025.41833333,4223.46333333,10149.8675,0,0,0.0,0,650-700
CUST0863,63,Male,<3 LPA,Salaried,Mumbai,751,No Loans,14.3,1,0,Personal Loan,77479,0,0,9,20,0,Ignored,0,20720.2575,13911.14333333,4484.65333333,2212.84916667,7213.64,0,0,0.0,0,750+
CUST0864,68,Female,<3 LPA,Salaried,Kolkata,773,3-5 Loans,24.56,1,0,,0,1,0,10,26,2,Accepted,0,20226.00833333,14003.0,4245.46666667,2242.4675,7515.06833333,3,30,0.0,0,750+
