Transaction_ID,Customer_ID,Month,Monthly_Income,Monthly_Expense,Card_Spend_Retail,Card_Spend_Travel,Card_Spend_Bills,Delinquency_Flag,Overdue_Days
TXN0008766,CUST0731,1/1/2025,58756.15,37855.25,19112.13,6213.03,12530.08,0,0
TXN0008767,CUST0731,2/1/2025,56093.23,36230.86,19790.91,8652.37,7787.58,0,0
TXN0008768,CUST0731,3/1/2025,67950.31,62072.57,20791.59,4475.05,36805.93,0,0
TXN0008769,CUST0731,4/1/2025,61288.62,44513.26,13729.76,2726.48,28057.03,0,0
TXN0008770,CUST0731,5/1/2025,67583.27,41943.87,17290.46,4379.1,20274.31,0,0
TXN0008771,CUST0731,6/1/2025,74181.29,52205.56,9643.59,3695.53,38866.44,0,0
TXN0008772,CUST0731,7/1/2025,63614.2,40180.89,18427.97,9454.8,12298.12,0,0
TXN0008773,CUST0732,8/1/2024,59301.63,46284.68,15128.71,15888.58,15267.39,1,15
TXN0008774,CUST0732,9/1/2024,54283.08,48969.09,13863.26,11023.53,24082.3,0,0
TXN0008775,CUST0732,10/1/2024,53536.29,30517.09,11240.96,5390.92,13885.21,0,0
TXN0008776,CUST0732,11/1/2024,48882.38,29596.32,8727.5,3584.25,17284.57,0,0
TXN0008777,CUST0732,12/1/2024,60860.49,47414.73,20040.16,1738.37,25636.2,0,0
TXN0008778,CUST0732,1/1/2025,53221.65,51290.19,16532.78,11119.68,23637.72,0,0
TXN0008779,CUST0732,2/1/2025,68481.77,67453.39,25262.63,13279.26,28911.49,0,0
TXN0008780,CUST0732,3/1/2025,63005.62,52851.8,13986.43,11982.46,26882.9,0,0
TXN0008781,CUST0732,4/1/2025,52072.21,40431.35,20107.7,1261.62,19062.04,1,5
TXN0008782,CUST0732,5/1/2025,55229.21,38079.64,12671.93,5289.09,20118.62,0,0
TXN0008783,CUST0732,6/1/2025,56720.76,50535.67,21654.52,16057.18,12823.97,0,0
TXN0008784,CUST0732,7/1/2025,56725.52,49713,12481.47,12302.12,24929.41,0,0
TXN0008785,CUST0733,8/1/2024,206509.07,139751.38,65584.34,7143.06,67023.97,0,0
TXN0008786,CUST0733,9/1/2024,196802.11,144585.26,57341.99,8808.34,78434.94,0,0
TXN0008787,CUST0733,10/1/2024,185111.27,139841.87,61831.85,22211.17,55798.85,0,0
TXN0008788,CUST0733,11/1/2024,202947.18,138836.25,52931.18,7805.53,78099.54,0,0
TXN0008789,CUST0733,12/1/2024,180352.47,95194.38,33469.34,3986.48,57738.56,1,15
TXN0008790,CUST0733,1/1/2025,181401.53,130993.55,43562,9100.21,78331.33,0,0
TXN0008791,CUST0733,2/1/2025,174894.56,122788.4,28310.81,10755.68,83721.92,0,0
TXN0008792,CUST0733,3/1/2025,188019.24,117463.92,32539.25,9532.48,75392.19,0,0
TXN0008793,CUST0733,4/1/2025,188130.3,126504.55,37673.86,24640.92,64189.77,0,0
TXN0008794,CUST0733,5/1/2025,166928.1,123920.2,51305.07,2478.4,70136.72,0,0
TXN0008795,CUST0733,6/1/2025,185340.36,134898.77,39852.92,21150.87,73894.98,0,0
TXN0008796,CUST0733,7/1/2025,170647.78,118980.67,40550.68,15133.88,63296.12,0,0
TXN0008797,CUST0734,8/1/2024,42407.51,27005.62,6698.58,540.11,19766.92,0,0
TXN0008798,CUST0734,9/1/2024,51849,35029.28,19967.72,3016.08,12045.48,0,0
TXN0008799,CUST0734,10/1/2024,47575.24,33998.01,13857.62,6467.76,13672.64,0,0
TXN0008800,CUST0734,11/1/2024,49000.57,29960.94,8827.91,8226.58,12906.46,0,0
TXN0008801,CUST0734,12/1/2024,50121.48,31431.55,10916.23,9415.49,11099.83,0,0
TXN0008802,CUST0734,1/1/2025,53765.57,36373.3,19784.5,4835.04,11753.76,0,0
TXN0008803,CUST0734,2/1/2025,54884.15,40619.95,14816.05,3998.94,21804.96,0,0
TXN0008804,CUST0734,3/1/2025,54573.27,37275.6,11948.95,1731.7,23594.95,0,0
TXN0008805,CUST0734,4/1/2025,54175.14,33665.59,8913.07,4294.66,20457.85,0,0
TXN0008806,CUST0734,5/1/2025,54072.08,35848.35,8979.27,2573.46,24295.63,0,0
TXN0008807,CUST0734,6/1/2025,49145.21,30010.78,13307.21,1798.09,14905.48,1,15
TXN0008808,CUST0734,7/1/2025,57659.14,29922.01,12415.34,4681.98,12824.69,0,0
TXN0008809,CUST0735,8/1/2024,86052.9,64097.01,16094.8,5800.1,42202.11,0,0
TXN0008810,CUST0735,9/1/2024,88837.71,70842.43,28289.74,16698.8,25853.88,0,0
TXN0008811,CUST0735,10/1/2024,83132.37,68932.32,18817.49,9718.81,40396.02,0,0
TXN0008812,CUST0735,11/1/2024,77653.9,59968.75,22866.44,3088.69,34013.62,0,0
TXN0008813,CUST0735,12/1/2024,87648.37,53621.73,10359.11,5648.4,37614.22,0,0
TXN0008814,CUST0735,1/1/2025,83762.11,61611.46,18844.65,7817.63,34949.18,0,0
TXN0008815,CUST0735,2/1/2025,81347.75,65150.54,23640.42,1303.01,40207.11,0,0
TXN0008816,CUST0735,3/1/2025,77971.17,64877.81,18010.93,11517.54,35349.33,0,0
TXN0008817,CUST0735,4/1/2025,81544.15,71347.11,34555.38,8576.99,28214.74,0,0
TXN0008818,CUST0735,5/1/2025,77751.28,54058.75,8730.17,7012.38,38316.2,0,0
TXN0008819,CUST0735,6/1/2025,89680.06,71262.78,21761.19,22104.17,27397.42,0,0
TXN0008820,CUST0735,7/1/2025,94218.57,73533.67,32547.67,15422.76,25563.24,0,0
TXN0008821,CUST0736,8/1/2024,16653.66,13251.68,6941.82,3242.42,3067.44,0,0
TXN0008822,CUST0736,9/1/2024,20238.09,14099.1,4877.65,2407.14,6814.31,0,0
TXN0008823,CUST0736,10/1/2024,16546.14,11985.54,3517.66,3565.66,4902.22,0,0
TXN0008824,CUST0736,11/1/2024,17680.44,12132.35,3332.15,1514.8,7285.4,0,0
TXN0008825,CUST0736,12/1/2024,16934.05,12243.88,4455.54,785.22,7003.12,0,0
TXN0008826,CUST0736,1/1/2025,16497.93,11264.43,4449.36,2158.68,4656.39,0,0
TXN0008827,CUST0736,2/1/2025,17058.51,12274.84,3938.96,1896.28,6439.6,0,0
TXN0008828,CUST0736,3/1/2025,20805.34,13576.72,4089.25,707.07,8780.4,0,0
TXN0008829,CUST0736,4/1/2025,16058.22,9877.81,5926.69,1411.56,2539.56,0,0
TXN0008830,CUST0736,5/1/2025,16076.54,10776.03,3974.39,807.82,5993.81,0,0
TXN0008831,CUST0736,6/1/2025,18604.5,13626.63,5648.96,2646.84,5330.83,0,0
TXN0008832,CUST0736,7/1/2025,18450.47,13075.91,1765.54,773.46,10460.73,0,0
TXN0008833,CUST0737,8/1/2024,29338.9,18140.29,6760.78,362.81,11016.71,0,0
TXN0008834,CUST0737,9/1/2024,28729.01,23947.27,6851.45,1645.17,15450.65,0,0
TXN0008835,CUST0737,10/1/2024,33259.98,18697.47,3234.21,2946.36,12516.9,0,0
TXN0008836,CUST0737,11/1/2024,25678.38,15842.05,3794.61,3032.59,9014.85,0,0
TXN0008837,CUST0737,12/1/2024,27264.27,19341.7,7343.32,1597.12,10401.26,1,5
TXN0008838,CUST0737,1/1/2025,30077.14,23131.57,10116.29,2059.06,10956.22,0,0
TXN0008839,CUST0737,2/1/2025,29885.03,20972.18,8557.6,2462.96,9951.61,0,0
TXN0008840,CUST0737,3/1/2025,28647.18,20010.92,5979.52,400.22,13631.19,0,0
TXN0008841,CUST0737,4/1/2025,26638.78,18483.66,5551.68,2389.05,10542.93,0,0
TXN0008842,CUST0737,5/1/2025,28262.34,20393.51,5477.59,3232.06,11683.85,0,0
TXN0008843,CUST0737,6/1/2025,27132.65,13614.07,4376.51,1230.03,8007.52,0,0
TXN0008844,CUST0737,7/1/2025,22315.38,17037.78,4743.57,3274.55,9019.67,1,10
TXN0008845,CUST0738,8/1/2024,141205.54,116889.28,18785.21,13429.85,84674.23,0,0
TXN0008846,CUST0738,9/1/2024,137313.9,102511.62,27952.31,23753.74,50805.57,0,0
TXN0008847,CUST0738,10/1/2024,152061.78,111889.11,47746.74,27803.28,36339.09,1,5
TXN0008848,CUST0738,11/1/2024,141491.93,121993.96,59933.55,32971.85,29088.56,0,0
TXN0008849,CUST0738,12/1/2024,135362.93,86244.34,24133.59,9258.7,52852.05,0,0
TXN0008850,CUST0738,1/1/2025,143378.44,72510.22,27404.54,20872.57,24233.11,1,10
TXN0008851,CUST0738,2/1/2025,130397.41,93819.05,29253.87,13763.76,50801.43,1,10
TXN0008852,CUST0738,3/1/2025,125994.79,69543.74,29378.25,11880.74,28284.74,0,0
TXN0008853,CUST0738,4/1/2025,137787.36,87071.84,52243.1,8967.31,25861.42,0,0
TXN0008854,CUST0738,5/1/2025,148109.3,102967.56,54068.56,21642.98,27256.01,0,0
TXN0008855,CUST0738,6/1/2025,122138.74,81759.18,38294.89,16295.01,27169.28,0,0
TXN0008856,CUST0738,7/1/2025,131090.71,85665.88,28546.98,5870,51248.9,0,0
TXN0008857,CUST0739,8/1/2024,19274.44,11935.17,3409.79,2290.21,6235.18,0,0
TXN0008858,CUST0739,9/1/2024,17656.75,12198.45,4441.27,1341.11,6416.08,0,0
TXN0008859,CUST0739,10/1/2024,17824.75,11985.59,3222.31,497.07,8266.21,0,0
TXN0008860,CUST0739,11/1/2024,16983.45,12198.3,3780.64,1671.81,6745.85,0,0
TXN0008861,CUST0739,12/1/2024,19617.8,14719.42,7194.16,2874.23,4651.03,0,0
TXN0008862,CUST0739,1/1/2025,18919.69,13980.78,4429.9,915.34,8635.54,0,0
TXN0008863,CUST0739,2/1/2025,17092.27,10420.4,2896.01,667.09,6857.3,0,0
TXN0008864,CUST0739,3/1/2025,20056.3,17157.56,5479.97,872.47,10805.11,0,0
TXN0008865,CUST0739,4/1/2025,19939.32,16930.33,5347.53,4042.42,7540.38,0,0
TXN0008866,CUST0739,5/1/2025,19620.01,13062.53,4856.98,1450.95,6754.6,0,0
TXN0008867,CUST0739,6/1/2025,21183.52,14786.95,5527.54,2724.01,6535.41,0,0
TXN0008868,CUST0739,7/1/2025,22410.96,17090.93,8634.55,2298.95,6157.43,0,0
TXN0008869,CUST0740,8/1/2024,138890.69,95422.18,46296.34,12447.24,36678.6,0,0
TXN0008870,CUST0740,9/1/2024,141595.9,102551.9,41746.95,22237.17,38567.78,0,0
TXN0008871,CUST0740,10/1/2024,138636.96,104502.84,20402.39,5960.56,78139.9,0,0
TXN0008872,CUST0740,11/1/2024,132657.15,73754.04,28242.29,16054.12,29457.63,0,0
TXN0008873,CUST0740,12/1/2024,144148.14,95567.72,35868.29,11182.9,48516.52,0,0
TXN0008874,CUST0740,1/1/2025,126917.04,92656.13,24345.57,19582.27,48728.29,1,45
TXN0008875,CUST0740,2/1/2025,128131.03,95559.87,49637.78,8450.82,37471.27,0,0
TXN0008876,CUST0740,3/1/2025,150730.38,108634.24,35507.7,8047.34,65079.2,0,0
TXN0008877,CUST0740,4/1/2025,128560.26,99979.03,37995.31,17830.46,44153.26,1,5
TXN0008878,CUST0740,5/1/2025,129433.74,89177.83,39737.42,6473.29,42967.12,0,0
TXN0008879,CUST0740,6/1/2025,129926.31,95291.43,19788.49,23809.47,51693.47,0,0
TXN0008880,CUST0740,7/1/2025,150109.22,95414.54,42056.27,13788.72,39569.54,0,0
TXN0008881,CUST0741,8/1/2024,73544.65,50554.86,21975.36,6775.56,21803.94,1,5
TXN0008882,CUST0741,9/1/2024,67487.91,47429.42,14009.37,5592.6,27827.45,0,0
TXN0008883,CUST0741,10/1/2024,78776.52,67680.44,16777.09,13099.84,37803.5,1,5
TXN0008884,CUST0741,11/1/2024,76193.59,46211.31,17600.58,2006.64,26604.09,0,0
TXN0008885,CUST0741,12/1/2024,81281.48,62540.26,22098.3,13149.14,27292.82,0,0
TXN0008886,CUST0741,1/1/2025,75604.31,54978.28,26187.6,14048.68,14742,1,10
TXN0008887,CUST0741,2/1/2025,70243.75,45432.25,15388.79,6678.27,23365.19,0,0
TXN0008888,CUST0741,3/1/2025,74546.48,61023.76,19833.18,3034.35,38156.23,0,0
TXN0008889,CUST0741,4/1/2025,74392.3,50599.61,13155.43,13675.08,23769.1,0,0
TXN0008890,CUST0741,5/1/2025,76149.53,51006.23,25244.66,10193.68,15567.9,0,0
TXN0008891,CUST0741,6/1/2025,78287.79,56335.4,15297.07,7621.18,33417.16,0,0
TXN0008892,CUST0741,7/1/2025,76874.69,55344.95,24428.4,10368.86,20547.69,0,0
TXN0008893,CUST0742,8/1/2024,20986.79,13679.75,5204.46,2506.02,5969.27,0,0
TXN0008894,CUST0742,9/1/2024,19002.64,12937.13,6671.43,1258.3,5007.39,0,0
TXN0008895,CUST0742,10/1/2024,18578.31,14036.49,4364.69,2560.72,7111.08,0,0
TXN0008896,CUST0742,11/1/2024,22365.46,13804.53,3749.81,276.09,9778.63,0,0
TXN0008897,CUST0742,12/1/2024,19331.39,14783.99,3509.56,485.43,10788.99,0,0
TXN0008898,CUST0742,1/1/2025,18456.15,13428.19,2831.96,2595.05,8001.18,0,0
TXN0008899,CUST0742,2/1/2025,25318.38,16323.38,5279.7,326.47,10717.21,0,0
TXN0008900,CUST0742,3/1/2025,20737.81,13714.77,7492.79,1342.88,4879.09,0,0
TXN0008901,CUST0742,4/1/2025,19072.26,11051.92,3181.74,2058.9,5811.28,0,0
TXN0008902,CUST0742,5/1/2025,19212.11,13278.07,6759.55,2068.55,4449.96,0,0
TXN0008903,CUST0742,6/1/2025,20121.22,10395.8,4164.66,2397.22,3833.92,0,0
TXN0008904,CUST0742,7/1/2025,22209.29,15192.64,3476.41,1648.27,10067.97,0,0
TXN0008905,CUST0743,8/1/2024,17610.29,10206.8,2800.37,1826.49,5579.94,0,0
TXN0008906,CUST0743,9/1/2024,15618.3,10449.55,3738.62,745.81,5965.12,0,0
TXN0008907,CUST0743,10/1/2024,18151.47,12417.07,4036.51,1116.75,7263.81,0,0
TXN0008908,CUST0743,11/1/2024,14276.05,10169.57,2224.41,2595.21,5349.95,0,0
TXN0008909,CUST0743,12/1/2024,18969.25,14535.87,7765.12,2425.33,4345.42,0,0
TXN0008910,CUST0743,1/1/2025,18309.24,11368.48,3726.43,1345.08,6296.97,0,0
TXN0008911,CUST0743,2/1/2025,16770.25,11345.79,5968.4,1691.48,3685.9,0,0
TXN0008912,CUST0743,3/1/2025,18263.51,14241.84,4280.33,1496.03,8465.48,0,0
TXN0008913,CUST0743,4/1/2025,18742.89,16502.97,5410.26,2148.34,8944.38,0,0
TXN0008914,CUST0743,5/1/2025,16392.18,12793.14,4532.73,2622.9,5637.5,0,0
TXN0008915,CUST0743,6/1/2025,17442.01,12148.8,5364.84,242.98,6540.99,0,0
TXN0008916,CUST0743,7/1/2025,17199.81,11402.84,4045.56,1696.88,5660.39,0,0
TXN0008917,CUST0744,8/1/2024,22302.04,18944.92,6530.85,860.85,11553.22,0,0
TXN0008918,CUST0744,9/1/2024,25078.78,19200.45,5779.92,4428.34,8992.18,0,0
TXN0008919,CUST0744,10/1/2024,29152.37,22747.63,5117.92,1847.8,15781.91,1,20
TXN0008920,CUST0744,11/1/2024,25349.05,16130.79,5591.68,1219.37,9319.74,0,0
TXN0008921,CUST0744,12/1/2024,24379.59,15661.77,7773.02,2589.52,5299.23,0,0
TXN0008922,CUST0744,1/1/2025,22820.01,15664.07,7002.19,2385.02,6276.85,1,20
TXN0008923,CUST0744,2/1/2025,29428.53,21473.1,4428.75,5669.55,11374.81,0,0
TXN0008924,CUST0744,3/1/2025,25694.91,22333.13,4964.96,4223.27,13144.89,0,0
TXN0008925,CUST0744,4/1/2025,24941.1,16380.67,6188.2,1412.74,8779.74,0,0
TXN0008926,CUST0744,5/1/2025,22190.23,17187.6,3725.33,2584.83,10877.44,0,0
TXN0008927,CUST0744,6/1/2025,27268.04,23103.29,4851.45,766.58,17485.27,0,0
TXN0008928,CUST0744,7/1/2025,26986.09,21862.04,9648.1,1657.05,10556.88,0,0
TXN0008929,CUST0745,8/1/2024,233223.45,178160.53,53535.24,22560.21,102065.08,0,0
TXN0008930,CUST0745,9/1/2024,230464.45,111315.23,57490.17,21566.94,32258.13,0,0
TXN0008931,CUST0745,10/1/2024,206845.58,134209.43,36015.85,42691.77,55501.81,0,0
TXN0008932,CUST0745,11/1/2024,233044.27,158022.32,64272.87,6998.97,86750.48,0,0
TXN0008933,CUST0745,12/1/2024,209375.32,124464.78,41834.57,3034.35,79595.85,0,0
TXN0008934,CUST0745,1/1/2025,234936.86,140677.12,50785.61,11784.51,78107,0,0
TXN0008935,CUST0745,2/1/2025,232599.21,150958.94,56292.27,3019.18,91647.49,1,20
TXN0008936,CUST0745,3/1/2025,228211.5,134037.87,31105.02,18305.55,84627.3,0,0
TXN0008937,CUST0745,4/1/2025,211678.25,144377.12,65058.94,43126.55,36191.62,0,0
TXN0008938,CUST0745,5/1/2025,209615.88,133473.03,53535.27,16953.13,62984.63,1,15
TXN0008939,CUST0745,6/1/2025,206811.03,158098.33,32557.92,21253.2,104287.21,0,0
TXN0008940,CUST0745,7/1/2025,201201.91,106190.84,40682.21,7679.86,57828.77,0,0
TXN0008941,CUST0746,8/1/2024,64122.07,31506.02,17743.77,1630.59,12131.67,0,0
TXN0008942,CUST0746,9/1/2024,60450.27,40891.45,7701.23,6805.26,26384.96,0,0
TXN0008943,CUST0746,10/1/2024,52829.59,30491.34,7308.4,8362.33,14820.62,0,0
TXN0008944,CUST0746,11/1/2024,60858.43,35116.82,15058.29,3190.84,16867.69,0,0
TXN0008945,CUST0746,12/1/2024,59057.75,26652.33,7902.7,2854.93,15894.69,1,30
TXN0008946,CUST0746,1/1/2025,61391.15,46319.5,19045.78,926.39,26347.34,0,0
TXN0008947,CUST0746,2/1/2025,67148.48,43656.37,11695.4,8965.9,22995.07,0,0
TXN0008948,CUST0746,3/1/2025,58638.42,45130.15,7158.53,5446.25,32525.37,0,0
TXN0008949,CUST0746,4/1/2025,59336.74,34372.58,3437.26,3187.91,27498.07,0,0
TXN0008950,CUST0746,5/1/2025,57008.69,40382.05,23181.64,7057.58,10142.83,0,0
TXN0008951,CUST0746,6/1/2025,60325.05,40142.55,15553.16,3958.52,20630.87,0,0
TXN0008952,CUST0746,7/1/2025,57248.98,45273.69,19639.8,905.47,24728.41,0,0
TXN0008953,CUST0747,8/1/2024,13235.99,9259.1,3620.34,922.95,4715.81,0,0
TXN0008954,CUST0747,9/1/2024,12839.09,9102.61,2132.24,182.05,6788.32,0,0
TXN0008955,CUST0747,10/1/2024,12271.58,9781.83,4240.7,960.4,4580.73,0,0
TXN0008956,CUST0747,11/1/2024,12505.02,8774.8,984.7,1123.26,6666.84,0,0
TXN0008957,CUST0747,12/1/2024,11401.57,7567.4,1977.33,943.78,4646.29,0,0
TXN0008958,CUST0747,1/1/2025,14919.62,10387.04,3844.34,1008.25,5534.45,0,0
TXN0008959,CUST0747,2/1/2025,14053.13,11663.43,3283.4,3220.01,5160.03,0,0
TXN0008960,CUST0747,3/1/2025,12326.48,9427.38,4844.98,536.29,4046.12,0,0
TXN0008961,CUST0747,4/1/2025,12663.69,8919.22,5252.6,178.38,3488.24,0,0
TXN0008962,CUST0747,5/1/2025,13177.36,10116.75,2201.09,1661.8,6253.87,1,10
TXN0008963,CUST0747,6/1/2025,13307.99,10862.54,4759.17,381.27,5722.1,0,0
TXN0008964,CUST0747,7/1/2025,13018.96,9021.41,3645.4,1354.2,4021.81,0,0
TXN0008965,CUST0748,8/1/2024,40355.18,27372.95,5693.73,4502.1,17177.11,0,0
TXN0008966,CUST0748,9/1/2024,37582.55,30747.81,12463.95,7426.15,10857.7,0,0
TXN0008967,CUST0748,10/1/2024,39614.22,36186.35,14864.6,8563.37,12758.38,0,0
TXN0008968,CUST0748,11/1/2024,36895.15,25272.63,6718.3,3830.88,14723.45,0,0
TXN0008969,CUST0748,12/1/2024,34536.87,24531.1,7908.74,5257.5,11364.86,0,0
TXN0008970,CUST0748,1/1/2025,36352.2,21887.52,8711.32,3597.77,9578.44,0,0
TXN0008971,CUST0748,2/1/2025,34596.04,26563.6,11394.95,4978.85,10189.81,0,0
TXN0008972,CUST0748,3/1/2025,36795.2,24772.93,9734.26,6756.47,8282.19,0,0
TXN0008973,CUST0748,4/1/2025,38517.42,29745.02,7072.29,1692.77,20979.96,1,5
TXN0008974,CUST0748,5/1/2025,39947.92,27481.41,13881.82,10992.56,2748.14,0,0
TXN0008975,CUST0748,6/1/2025,38743.46,26973.98,10416.25,5446.48,11111.25,0,0
TXN0008976,CUST0748,7/1/2025,32872.67,23399.8,5793.39,2600.42,15005.99,0,0
TXN0008977,CUST0749,8/1/2024,17444.4,12858.68,3389.39,972.85,8496.44,0,0
TXN0008978,CUST0749,9/1/2024,17236.59,12448.85,4280.26,3733.46,4435.13,0,0
TXN0008979,CUST0749,10/1/2024,16971.44,13484.14,4757.14,2940.05,5786.95,0,0
TXN0008980,CUST0749,11/1/2024,19240.79,13847.65,5062.6,2945.44,5839.61,0,0
TXN0008981,CUST0749,12/1/2024,17655.06,11804.26,3896.9,266.19,7641.17,0,0
TXN0008982,CUST0749,1/1/2025,18802.34,11540.7,4553.11,1357.79,5629.8,0,0
TXN0008983,CUST0749,2/1/2025,15328.89,10205.69,2909.68,2148.48,5147.53,0,0
TXN0008984,CUST0749,3/1/2025,19110.59,12886.63,1485.12,1351.85,10049.66,0,0
TXN0008985,CUST0749,4/1/2025,21474.84,16053.03,6211.79,1246.38,8594.87,1,5
TXN0008986,CUST0749,5/1/2025,17624.66,13352.35,3398.53,2640.54,7313.28,0,0
TXN0008987,CUST0749,6/1/2025,16209.42,11616.75,5182.81,1325.33,5108.61,0,0
TXN0008988,CUST0749,7/1/2025,20857.47,16824.77,8216.7,2720.05,5888.03,0,0
TXN0008989,CUST0750,8/1/2024,75303.38,43051.73,19385.49,12796.72,10869.53,0,0
TXN0008990,CUST0750,9/1/2024,82336.21,69390.68,20943.23,13652.28,34795.16,1,15
TXN0008991,CUST0750,10/1/2024,72273.01,47998.4,16103.36,8182.16,23712.88,0,0
TXN0008992,CUST0750,11/1/2024,84207.57,66277.24,20991.33,9332.88,35953.03,0,0
TXN0008993,CUST0750,12/1/2024,74060.38,48341.59,11071.03,4100.94,33169.63,1,15
TXN0008994,CUST0750,1/1/2025,66058.24,42898.14,20203.6,6943.35,15751.19,0,0
TXN0008995,CUST0750,2/1/2025,76933.82,59367.01,23158.31,17576.21,18632.48,0,0
TXN0008996,CUST0750,3/1/2025,63773.82,52637.22,8804.14,14131.18,29701.9,0,0
TXN0008997,CUST0750,4/1/2025,79809.22,57869.98,21501.55,3451.4,32917.04,0,0
TXN0008998,CUST0750,5/1/2025,76235.12,51344.28,17537.4,10209.14,23597.74,0,0
TXN0008999,CUST0750,6/1/2025,70815.7,43755.5,16648.96,2480.43,24626.11,0,0
TXN0009000,CUST0750,7/1/2025,70840.14,53050,21148.04,8795.28,23106.68,0,0
TXN0009001,CUST0751,8/1/2024,17001.94,11425.07,4841.8,4112.54,2470.74,0,0
TXN0009002,CUST0751,9/1/2024,18513.92,13600.4,5692.27,1607.78,6300.35,0,0
TXN0009003,CUST0751,10/1/2024,19078.89,12104.53,4472.74,1766.17,5865.63,0,0
TXN0009004,CUST0751,11/1/2024,17392.87,13173.24,4747.48,2473.81,5951.95,0,0
TXN0009005,CUST0751,12/1/2024,20696.22,15021.87,6643.74,2295.86,6082.28,0,0
TXN0009006,CUST0751,1/1/2025,23516.58,14408.14,5239.07,3032.06,6137.01,0,0
TXN0009007,CUST0751,2/1/2025,18033.52,14091.81,4411.87,600.05,9079.9,0,0
TXN0009008,CUST0751,3/1/2025,20117.19,15581.89,4608.76,1468.44,9504.69,0,0
TXN0009009,CUST0751,4/1/2025,20521.56,13442.83,6194.38,998.4,6250.05,0,0
TXN0009010,CUST0751,5/1/2025,20402.26,14241.48,4234,2439.15,7568.34,0,0
TXN0009011,CUST0751,6/1/2025,21828.38,13388.7,4162.13,3165.21,6061.37,0,0
TXN0009012,CUST0751,7/1/2025,17774.4,14858.28,4439.64,1116.08,9302.57,0,0
TXN0009013,CUST0752,8/1/2024,184826.23,146671.52,50785.23,22920.34,72965.94,0,0
TXN0009014,CUST0752,9/1/2024,190845.08,187458.08,77464.89,10501.12,99492.07,0,0
TXN0009015,CUST0752,10/1/2024,201463.61,120236.72,49400.87,4236.7,66599.15,0,0
TXN0009016,CUST0752,11/1/2024,227332.14,179196.72,62970.04,23073.46,93153.22,0,0
TXN0009017,CUST0752,12/1/2024,198937.41,167030.14,57194.27,27340.64,82495.23,0,0
TXN0009018,CUST0752,1/1/2025,207933.17,181309.04,66259.76,37874.11,77175.17,1,10
TXN0009019,CUST0752,2/1/2025,195297.58,126668.47,50753,16783.71,59131.76,0,0
TXN0009020,CUST0752,3/1/2025,217003.91,157905.7,62370.25,3158.11,92377.34,1,5
TXN0009021,CUST0752,4/1/2025,200004.87,154064,51767.21,21236.91,81059.88,0,0
TXN0009022,CUST0752,5/1/2025,223313.95,186866.44,46907.49,42479.05,97479.9,0,0
TXN0009023,CUST0752,6/1/2025,202796.66,155004.08,59151.77,23410.96,72441.34,0,0
TXN0009024,CUST0752,7/1/2025,180336.14,143556.32,61401.95,16201.06,65953.31,0,0
TXN0009025,CUST0753,8/1/2024,22335.47,18352.72,6571.59,1816.55,9964.58,1,5
TXN0009026,CUST0753,9/1/2024,21139.81,13007.42,3379.16,1210.3,8417.96,0,0
TXN0009027,CUST0753,10/1/2024,19735,16643.03,7056.42,420.1,9166.51,0,0
TXN0009028,CUST0753,11/1/2024,17444.24,13131.02,3157.49,2413.7,7559.82,1,5
TXN0009029,CUST0753,12/1/2024,22229.26,16777.74,6082.66,3055.72,7639.35,0,0
TXN0009030,CUST0753,1/1/2025,18802.12,13565.33,2305.32,2273.47,8986.55,0,0
TXN0009031,CUST0753,2/1/2025,21855.21,20674.61,4562.25,4749.37,11362.99,0,0
TXN0009032,CUST0753,3/1/2025,19352.97,15128.98,2762.44,2584.9,9781.64,0,0
TXN0009033,CUST0753,4/1/2025,19832.63,16755.52,5739.03,3277.72,7738.78,0,0
TXN0009034,CUST0753,5/1/2025,20395.69,19852.78,6606.37,4550.34,8696.07,1,10
TXN0009035,CUST0753,6/1/2025,17701.16,12335.52,4940.13,2803.11,4592.28,1,20
TXN0009036,CUST0753,7/1/2025,20662.19,18686.94,7290.39,2166.79,9229.77,0,0
TXN0009037,CUST0754,8/1/2024,56997.52,27314.59,9697.27,4678.34,12938.98,1,10
TXN0009038,CUST0754,9/1/2024,58078.78,42133.7,4213.37,842.67,33706.96,0,0
TXN0009039,CUST0754,10/1/2024,42163.42,32251.78,6209.98,4478,21563.8,1,30
TXN0009040,CUST0754,11/1/2024,55304.21,36292.8,11947.51,8286.72,16058.57,0,0
TXN0009041,CUST0754,12/1/2024,48636.97,29765.55,8136.36,4770.63,16858.56,0,0
TXN0009042,CUST0754,1/1/2025,53743.8,41113.41,8022.68,5101.73,27989,0,0
TXN0009043,CUST0754,2/1/2025,53264.79,43027.94,21483.31,11386.26,10158.37,0,0
TXN0009044,CUST0754,3/1/2025,52203.87,36886.71,10295.3,4707.55,21883.86,0,0
TXN0009045,CUST0754,4/1/2025,43532.97,31562.69,12340.24,3079.49,16142.96,0,0
TXN0009046,CUST0754,5/1/2025,42039.3,31067.49,8272.21,5106.35,17688.93,0,0
TXN0009047,CUST0754,6/1/2025,49505.57,32966.86,10593.59,4292.43,18080.85,0,0
TXN0009048,CUST0754,7/1/2025,49527.35,31631.76,5735.44,4913.85,20982.47,0,0
TXN0009049,CUST0755,8/1/2024,61662.81,49498.77,15614.17,17729.39,16155.21,0,0
TXN0009050,CUST0755,9/1/2024,57187.09,47272.13,24911.7,4009.65,18350.78,0,0
